event_id,year,sort_order,date_label,date_precision,coverage_role,coverage_start_year,coverage_end_year,coverage_group_id,item_kind,event_type,title,description,significance,primary_education_stage,education_stage_tags,curriculum_basis,importance_level,display_priority,related_polity_ids,related_people,location_name,longitude,latitude,location_historical_name,location_modern_name,location_modern_admin_id,location_precision,location_confidence_score,location_source_titles,location_source_urls,location_note,source_titles,source_urls,source_type,confidence_score,confidence_note,fact_review_status,review_note
range_m642_spring_autumn_hegemony,-642,9000,前770年至前476年,range,range_anchor,-770,-476,range_anchor:spring_autumn_hegemony,range_anchor,range_anchor,春秋诸侯会盟与争霸,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0003,,河南省洛阳市,112.4540,34.6197,雒邑,河南省洛阳市,CN-HA,city,88,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖前770年至前476年，用于补足本年历史进程。,《左传》|《史记》,https://ctext.org/chun-qiu-zuo-zhuan/zh|https://ctext.org/shiji/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_m641_spring_autumn_hegemony,-641,9000,前770年至前476年,range,range_anchor,-770,-476,range_anchor:spring_autumn_hegemony,range_anchor,range_anchor,春秋诸侯会盟与争霸,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0003,,河南省洛阳市,112.4540,34.6197,雒邑,河南省洛阳市,CN-HA,city,88,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖前770年至前476年，用于补足本年历史进程。,《左传》|《史记》,https://ctext.org/chun-qiu-zuo-zhuan/zh|https://ctext.org/shiji/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
generated_m640_polity_0118_end,-640,10,前640年,year,exact_year_event,-640,-640,generated_m640_polity_0118_end,representative_event,polity_end,芮国灭亡,前640年，芮国亡于秦国。,标记芮国的灭亡节点。,高中,高中,普通高中历史课程标准（2017年版2020年修订）中外历史纲要与选择性必修相关主题；大陆课标启发式分级,3,3,polity_0118,,陕西省西安市一带,108.9398,34.3416,关中,陕西省西安市一带,CN-SN,region,66,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,依据文本匹配“xian_province”取主发生点。,《左传·僖公二十年》|中国社会科学出版社《中国历史年表数据库》,https://zh.wikipedia.org/wiki/%E5%91%A8%E4%BB%A3%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%88%97%E8%A1%A8|https://www.csspw.com.cn/cpdigitaldetail_15988_2074979.jhtml,primary_source,90,《左传》权威史料与考古发现核对,verified,事实与地点已进入脚本复核；依据文本匹配“xian_province”取主发生点。
generated_m640_polity_0082_end,-640,20,前640年,year,exact_year_event,-640,-640,generated_m640_polity_0082_end,representative_event,polity_end,梁国灭亡,前640年，梁国亡于秦国。,标记梁国的灭亡节点。,高中,高中,普通高中历史课程标准（2017年版2020年修订）中外历史纲要与选择性必修相关主题；大陆课标启发式分级,3,3,polity_0082,,陕西省西安市一带,108.9398,34.3416,关中,陕西省西安市一带,CN-SN,region,66,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,依据文本匹配“xian_province”取主发生点。,《左传·僖公二十年》|中国社会科学出版社《中国历史年表数据库》,https://zh.wikipedia.org/wiki/%E5%91%A8%E4%BB%A3%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%88%97%E8%A1%A8|https://www.csspw.com.cn/cpdigitaldetail_15988_2074979.jhtml,primary_source,90,《左传》明确记载秦灭梁,verified,事实与地点已进入脚本复核；依据文本匹配“xian_province”取主发生点。
range_m639_spring_autumn_hegemony,-639,9000,前770年至前476年,range,range_anchor,-770,-476,range_anchor:spring_autumn_hegemony,range_anchor,range_anchor,春秋诸侯会盟与争霸,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0003,,河南省洛阳市,112.4540,34.6197,雒邑,河南省洛阳市,CN-HA,city,88,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖前770年至前476年，用于补足本年历史进程。,《左传》|《史记》,https://ctext.org/chun-qiu-zuo-zhuan/zh|https://ctext.org/shiji/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_m638_spring_autumn_hegemony,-638,9000,前770年至前476年,range,range_anchor,-770,-476,range_anchor:spring_autumn_hegemony,range_anchor,range_anchor,春秋诸侯会盟与争霸,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0003,,河南省洛阳市,112.4540,34.6197,雒邑,河南省洛阳市,CN-HA,city,88,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖前770年至前476年，用于补足本年历史进程。,《左传》|《史记》,https://ctext.org/chun-qiu-zuo-zhuan/zh|https://ctext.org/shiji/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_m637_spring_autumn_hegemony,-637,9000,前770年至前476年,range,range_anchor,-770,-476,range_anchor:spring_autumn_hegemony,range_anchor,range_anchor,春秋诸侯会盟与争霸,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0003,,河南省洛阳市,112.4540,34.6197,雒邑,河南省洛阳市,CN-HA,city,88,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖前770年至前476年，用于补足本年历史进程。,《左传》|《史记》,https://ctext.org/chun-qiu-zuo-zhuan/zh|https://ctext.org/shiji/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_m636_spring_autumn_hegemony,-636,9000,前770年至前476年,range,range_anchor,-770,-476,range_anchor:spring_autumn_hegemony,range_anchor,range_anchor,春秋诸侯会盟与争霸,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0003,,河南省洛阳市,112.4540,34.6197,雒邑,河南省洛阳市,CN-HA,city,88,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖前770年至前476年，用于补足本年历史进程。,《左传》|《史记》,https://ctext.org/chun-qiu-zuo-zhuan/zh|https://ctext.org/shiji/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
generated_m635_polity_0041_end,-635,10,前635年,year,exact_year_event,-635,-635,generated_m635_polity_0041_end,representative_event,polity_end,原国灭亡,前635年，原国亡于晋国。,标记原国的灭亡节点。,高中,高中,普通高中历史课程标准（2017年版2020年修订）中外历史纲要与选择性必修相关主题；大陆课标启发式分级,3,3,polity_0041,,河南省郑州市一带,113.6254,34.7466,中原,河南省郑州市一带,CN-HA,region,64,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,依据文本匹配“henan_region”取主发生点。,《左传·僖公二十五年》|中国社会科学出版社《中国历史年表数据库》,https://zh.wikipedia.org/wiki/%E5%91%A8%E4%BB%A3%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%88%97%E8%A1%A8|https://www.csspw.com.cn/cpdigitaldetail_15988_2074979.jhtml,primary_source,90,《左传》权威史料核对,verified,事实与地点已进入脚本复核；依据文本匹配“henan_region”取主发生点。
generated_m635_polity_0148_end,-635,20,前635年,year,exact_year_event,-635,-635,generated_m635_polity_0148_end,representative_event,polity_end,邢国灭亡,前635年，邢国亡于衛国、晋国。,标记邢国的灭亡节点。,高中,高中,普通高中历史课程标准（2017年版2020年修订）中外历史纲要与选择性必修相关主题；大陆课标启发式分级,3,3,polity_0148,,河北省石家庄市一带,114.5149,38.0428,河北,河北省石家庄市一带,CN-HE,region,64,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,依据文本匹配“hebei_region”取主发生点。,《左传·僖公二十五年》|中国社会科学出版社《中国历史年表数据库》,https://zh.wikipedia.org/wiki/%E5%91%A8%E4%BB%A3%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%88%97%E8%A1%A8|https://www.csspw.com.cn/cpdigitaldetail_15988_2074979.jhtml,primary_source,90,《左传》明确记载卫文公灭邢,verified,事实与地点已进入脚本复核；依据文本匹配“hebei_region”取主发生点。
range_m634_spring_autumn_hegemony,-634,9000,前770年至前476年,range,range_anchor,-770,-476,range_anchor:spring_autumn_hegemony,range_anchor,range_anchor,春秋诸侯会盟与争霸,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0003,,河南省洛阳市,112.4540,34.6197,雒邑,河南省洛阳市,CN-HA,city,88,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖前770年至前476年，用于补足本年历史进程。,《左传》|《史记》,https://ctext.org/chun-qiu-zuo-zhuan/zh|https://ctext.org/shiji/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_m633_spring_autumn_hegemony,-633,9000,前770年至前476年,range,range_anchor,-770,-476,range_anchor:spring_autumn_hegemony,range_anchor,range_anchor,春秋诸侯会盟与争霸,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0003,,河南省洛阳市,112.4540,34.6197,雒邑,河南省洛阳市,CN-HA,city,88,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖前770年至前476年，用于补足本年历史进程。,《左传》|《史记》,https://ctext.org/chun-qiu-zuo-zhuan/zh|https://ctext.org/shiji/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
supp_m632_chengpu,-632,20,前632年,year,exact_year_event,-632,-632,supp_m632_chengpu,representative_event,war,城濮之战,前632年，晋、楚在城濮交战，晋文公取胜并称霸诸侯。,前632年，晋、楚在城濮交战，晋文公取胜并称霸诸侯。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,4,2,polity_0073|polity_0084,晋文公,山东省菏泽市鄄城县临濮一带,115.5200,35.5600,城濮,山东省菏泽市鄄城县临濮一带,CN-SD,region,72,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,人工事件主发生点。,《左传》|《史记》,https://ctext.org/chun-qiu-zuo-zhuan/zh|https://ctext.org/shiji/zh,primary_source,88,按教材高频与通史年表补充，进入播放流前已补主发生点。,verified,补充关键事件；事实源与地点源分开记录。
range_m631_spring_autumn_hegemony,-631,9000,前770年至前476年,range,range_anchor,-770,-476,range_anchor:spring_autumn_hegemony,range_anchor,range_anchor,春秋诸侯会盟与争霸,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0003,,河南省洛阳市,112.4540,34.6197,雒邑,河南省洛阳市,CN-HA,city,88,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖前770年至前476年，用于补足本年历史进程。,《左传》|《史记》,https://ctext.org/chun-qiu-zuo-zhuan/zh|https://ctext.org/shiji/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_m630_spring_autumn_hegemony,-630,9000,前770年至前476年,range,range_anchor,-770,-476,range_anchor:spring_autumn_hegemony,range_anchor,range_anchor,春秋诸侯会盟与争霸,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0003,,河南省洛阳市,112.4540,34.6197,雒邑,河南省洛阳市,CN-HA,city,88,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖前770年至前476年，用于补足本年历史进程。,《左传》|《史记》,https://ctext.org/chun-qiu-zuo-zhuan/zh|https://ctext.org/shiji/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_m629_spring_autumn_hegemony,-629,9000,前770年至前476年,range,range_anchor,-770,-476,range_anchor:spring_autumn_hegemony,range_anchor,range_anchor,春秋诸侯会盟与争霸,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0003,,河南省洛阳市,112.4540,34.6197,雒邑,河南省洛阳市,CN-HA,city,88,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖前770年至前476年，用于补足本年历史进程。,《左传》|《史记》,https://ctext.org/chun-qiu-zuo-zhuan/zh|https://ctext.org/shiji/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_m628_spring_autumn_hegemony,-628,9000,前770年至前476年,range,range_anchor,-770,-476,range_anchor:spring_autumn_hegemony,range_anchor,range_anchor,春秋诸侯会盟与争霸,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0003,,河南省洛阳市,112.4540,34.6197,雒邑,河南省洛阳市,CN-HA,city,88,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖前770年至前476年，用于补足本年历史进程。,《左传》|《史记》,https://ctext.org/chun-qiu-zuo-zhuan/zh|https://ctext.org/shiji/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_m627_spring_autumn_hegemony,-627,9000,前770年至前476年,range,range_anchor,-770,-476,range_anchor:spring_autumn_hegemony,range_anchor,range_anchor,春秋诸侯会盟与争霸,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0003,,河南省洛阳市,112.4540,34.6197,雒邑,河南省洛阳市,CN-HA,city,88,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖前770年至前476年，用于补足本年历史进程。,《左传》|《史记》,https://ctext.org/chun-qiu-zuo-zhuan/zh|https://ctext.org/shiji/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_m626_spring_autumn_hegemony,-626,9000,前770年至前476年,range,range_anchor,-770,-476,range_anchor:spring_autumn_hegemony,range_anchor,range_anchor,春秋诸侯会盟与争霸,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0003,,河南省洛阳市,112.4540,34.6197,雒邑,河南省洛阳市,CN-HA,city,88,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖前770年至前476年，用于补足本年历史进程。,《左传》|《史记》,https://ctext.org/chun-qiu-zuo-zhuan/zh|https://ctext.org/shiji/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_m625_spring_autumn_hegemony,-625,9000,前770年至前476年,range,range_anchor,-770,-476,range_anchor:spring_autumn_hegemony,range_anchor,range_anchor,春秋诸侯会盟与争霸,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0003,,河南省洛阳市,112.4540,34.6197,雒邑,河南省洛阳市,CN-HA,city,88,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖前770年至前476年，用于补足本年历史进程。,《左传》|《史记》,https://ctext.org/chun-qiu-zuo-zhuan/zh|https://ctext.org/shiji/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_m624_spring_autumn_hegemony,-624,9000,前770年至前476年,range,range_anchor,-770,-476,range_anchor:spring_autumn_hegemony,range_anchor,range_anchor,春秋诸侯会盟与争霸,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0003,,河南省洛阳市,112.4540,34.6197,雒邑,河南省洛阳市,CN-HA,city,88,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖前770年至前476年，用于补足本年历史进程。,《左传》|《史记》,https://ctext.org/chun-qiu-zuo-zhuan/zh|https://ctext.org/shiji/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
generated_m623_polity_0094_end,-623,10,前623年,year,exact_year_event,-623,-623,generated_m623_polity_0094_end,representative_event,polity_end,江国灭亡,前623年，江国亡于楚国。,标记江国的灭亡节点。,高中,高中,普通高中历史课程标准（2017年版2020年修订）中外历史纲要与选择性必修相关主题；大陆课标启发式分级,3,3,polity_0094,,河南省郑州市一带,113.6254,34.7466,中原,河南省郑州市一带,CN-HA,region,64,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,依据文本匹配“henan_region”取主发生点。,《左传·文公四年》|中国社会科学出版社《中国历史年表数据库》,https://zh.wikipedia.org/wiki/%E5%91%A8%E4%BB%A3%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%88%97%E8%A1%A8|https://www.csspw.com.cn/cpdigitaldetail_15988_2074979.jhtml,primary_source,90,《左传》记载,verified,事实与地点已进入脚本复核；依据文本匹配“henan_region”取主发生点。
generated_m622_polity_0014_end,-622,10,前622年,year,exact_year_event,-622,-622,generated_m622_polity_0014_end,representative_event,polity_end,六国（录国）灭亡,前622年，六国（录国）亡于楚国。,标记六国（录国）的灭亡节点。,高中,高中,普通高中历史课程标准（2017年版2020年修订）中外历史纲要与选择性必修相关主题；大陆课标启发式分级,3,3,polity_0014,,安徽省六安市,116.5200,31.7350,六,安徽省六安市,CN-AH,city,72,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,依据文本匹配“liuan”取主发生点。,《春秋·文公五年》|中国社会科学出版社《中国历史年表数据库》,https://zh.wikipedia.org/wiki/%E5%91%A8%E4%BB%A3%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%88%97%E8%A1%A8|https://www.csspw.com.cn/cpdigitaldetail_15988_2074979.jhtml,primary_source,90,《春秋》权威史料核对,verified,事实与地点已进入脚本复核；依据文本匹配“liuan”取主发生点。
range_m621_spring_autumn_hegemony,-621,9000,前770年至前476年,range,range_anchor,-770,-476,range_anchor:spring_autumn_hegemony,range_anchor,range_anchor,春秋诸侯会盟与争霸,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0003,,河南省洛阳市,112.4540,34.6197,雒邑,河南省洛阳市,CN-HA,city,88,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖前770年至前476年，用于补足本年历史进程。,《左传》|《史记》,https://ctext.org/chun-qiu-zuo-zhuan/zh|https://ctext.org/shiji/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_m620_spring_autumn_hegemony,-620,9000,前770年至前476年,range,range_anchor,-770,-476,range_anchor:spring_autumn_hegemony,range_anchor,range_anchor,春秋诸侯会盟与争霸,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,这一阶段，周天子名义仍在洛邑，齐、晋、楚、秦等诸侯通过会盟和战争争夺主导权。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0003,,河南省洛阳市,112.4540,34.6197,雒邑,河南省洛阳市,CN-HA,city,88,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖前770年至前476年，用于补足本年历史进程。,《左传》|《史记》,https://ctext.org/chun-qiu-zuo-zhuan/zh|https://ctext.org/shiji/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
