ruler_id,polity_id,polity_name,ruler_name,ruler_title,ruler_temple_name,ruler_posthumous_name,ruler_personal_name,ruler_reign_start_year,ruler_reign_start_label,ruler_reign_end_year,ruler_reign_end_label,ruler_reign_raw,ruler_reign_precision,era_names,ruler_source_title,ruler_source_url,ruler_source_section,ruler_confidence_score,ruler_confidence_note,merged_from_v02_rows
ruler_00366,polity_0059,唐朝,肅宗,肅宗,,,,756,756年,762,762年,756 762,year,,教育部《重编国语辞典修订本》中国历代帝王年表,https://dict.revised.moe.edu.tw/appendix.jsp?ID=2&la=0&page=*&powerMode=0,page=2; 唐>唐,86,,"34379,34380,34381,34382,34383,34384,34385"
ruler_00367,polity_0059,唐朝,順宗,順宗,,,,805,805年,805,805年,805 805,year,,教育部《重编国语辞典修订本》中国历代帝王年表,https://dict.revised.moe.edu.tw/appendix.jsp?ID=2&la=0&page=*&powerMode=0,page=2; 唐>唐,86,,34432
ruler_00368,polity_0059,唐朝,高宗,高宗,,,,649,649年,683,683年,649 683,year,,教育部《重编国语辞典修订本》中国历代帝王年表,https://dict.revised.moe.edu.tw/appendix.jsp?ID=2&la=0&page=*&powerMode=0,page=2; 唐>唐,86,,"34229,34230,34231,34232,34233,34234,34235,34236,34237,34238,34239,34240,34241,34242,34243,34244,34245,34246,34247,34248,34249,34250,34251,34252,34253,34254,34255,34256,34257,34258,34259,34260,34261,34262,34263"
ruler_00369,polity_0059,唐朝,高祖,高祖,,,,618,618年,626,626年,618 626,year,,教育部《重编国语辞典修订本》中国历代帝王年表,https://dict.revised.moe.edu.tw/appendix.jsp?ID=2&la=0&page=*&powerMode=0,page=2; 唐>唐,86,,"34194,34196,34198,34199,34200,34201,34202,34203,34204"
ruler_00370,polity_0059,唐朝,（周）武后,（周）武后,,,,684,684年,705,705年,684 705,year,,教育部《重编国语辞典修订本》中国历代帝王年表,https://dict.revised.moe.edu.tw/appendix.jsp?ID=2&la=0&page=*&powerMode=0,page=2; 唐>唐,86,,"34267,34269,34271,34273,34275,34277,34279,34282,34285,34288,34291,34294,34297,34300,34303,34306,34309,34312,34315,34318,34321,34324"
ruler_00371,polity_0060,宇文部,宇文逸豆归（宇文侯豆歸）,,,,宇文逸豆归（宇文侯豆歸）,333,333年,344,344年,333年－344年或345年,approx_or_uncertain,,五胡十六国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E8%83%A1%E5%8D%81%E5%85%AD%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十六國外政權 > 宇文部,65,,"32042,32052,32062,32071,32082,32094,32104,32114,32124,32135,32146,32157"
ruler_00372,polity_0061,宋国,佐,宋元公,,,佐,-531,前531年,-517,前517年,前531年 - 前517年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"24382,24415,24448,24482,24516,24549,24582,24615,24649,24682,24716,24749,24782,24815,24848"
ruler_00373,polity_0061,宋国,力,宋宣公,,,力,-747,前747年,-729,前729年,前747年 - 前729年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"14983,15034,15085,15136,15188,15240,15292,15344,15396,15448,15500,15552,15604,15656,15708,15760,15812,15864,15916"
ruler_00374,polity_0061,宋国,司空,宋武公,,,司空,-765,前765年,-748,前748年,前765年 - 前748年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"14062,14113,14164,14215,14266,14318,14370,14421,14472,14524,14575,14626,14677,14728,14779,14830,14881,14932"
ruler_00375,polity_0061,宋国,和,宋穆公 《漢書》作宋繆公,,,和,-728,前728年,-720,前720年,前728年 - 前720年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"15968,16020,16072,16124,16176,16228,16280,16332,16384"
ruler_00376,polity_0061,宋国,宋戴公,宋戴公,,,宋戴公,-799,前799年,-766,前766年,前799年 - 前766年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"12264,12317,12370,12423,12477,12530,12583,12636,12689,12742,12795,12848,12901,12954,13007,13060,13113,13166,13219,13272,13325,13378,13431,13484,13537,13590,13642,13694,13746,13798,13852,13906,13959,14011"
ruler_00377,polity_0061,宋国,成,宋平公,,,成,-575,前575年,-532,前532年,前575年 - 前532年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"22887,22923,22959,22994,23029,23064,23099,23134,23169,23204,23239,23274,23309,23343,23377,23411,23445,23479,23513,23547,23581,23616,23650,23684,23718,23752,23786,23820,23854,23887,23920,23953,23986,24019,24052,24085,24118,24151,24184,24217,24250,24283,24316,24349"
ruler_00378,polity_0061,宋国,戴偃,宋康王或宋王偃 《荀子》稱宋獻王,,,戴偃,-328,前328年,-286,前286年,前328年 - 前286年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"29307,29330,29353,29376,29399,29421,29443,29465,29487,29509,29531,29553,29575,29597,29617,29637,29657,29677,29697,29717,29737,29757,29777,29798,29818,29838,29858,29878,29898,29918,29938,29958,29978,29996,30014,30032,30050,30068,30086,30104,30122,30140,30158"
ruler_00379,polity_0061,宋国,戴剔成,宋剔成君,,,戴剔成,-355,前355年,-329,前329年,約前355年左右 - 前329年 舊作前369年 - 前329年,approx_or_uncertain,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"28693,28716,28739,28762,28785,28808,28831,28854,28876,28898,28920,28942,28965,28987,29009,29031,29054,29077,29100,29123,29146,29169,29192,29215,29238,29261,29284"
ruler_00380,polity_0061,宋国,捷,宋湣公 《左傳》作宋閔公 《漢書》作宋愍公,,,捷,-691,前691年,-682,前682年,前691年 - 前682年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"17916,17969,18022,18076,18131,18184,18237,18290,18343,18394"
ruler_00381,polity_0061,宋国,杵臼,宋昭公,,,杵臼,-619,前619年,-611,前611年,前619年 - 前611年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"21247,21286,21326,21365,21403,21441,21479,21517,21555"
ruler_00382,polity_0061,宋国,特 《左傳》名得,宋昭公,,,特 《左傳》名得,-468,前468年,-404,前404年,前468年 - 前404年 舊作前450年 - 前404年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"26221,26244,26267,26290,26313,26336,26359,26382,26405,26428,26451,26474,26497,26520,26542,26564,26586,26608,26630,26652,26674,26696,26718,26739,26760,26780,26800,26820,26841,26862,26883,26904,26925,26946,26967,26988,27009,27030,27051,27071,27091,27111,27131,27151,27171,27191,27211,27231,27251,27271,27291,27311,27331,27351,27372,27393,27414,27435,27456,27478,27500,27522,27544,27564,27584"
ruler_00383,polity_0061,宋国,王臣,宋成公,,,王臣,-636,前636年,-620,前620年,前636年 - 前620年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"20554,20596,20638,20679,20720,20761,20802,20843,20884,20925,20966,21007,21048,21089,21130,21169,21208"
ruler_00384,polity_0061,宋国,瑕,宋共公,,,瑕,-588,前588年,-576,前576年,前588年 - 前576年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"22418,22454,22490,22526,22562,22598,22634,22670,22706,22742,22778,22815,22851"
ruler_00385,polity_0061,宋国,田,宋休公,,,田,-385,前385年,-363,前363年,前385年 - 前363年 舊作前395年 - 前373年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"28019,28042,28065,28088,28111,28134,28157,28180,28202,28224,28246,28268,28290,28311,28332,28353,28374,28395,28417,28440,28463,28486,28509"
ruler_00386,polity_0061,宋国,禦說,宋桓公,,,禦說,-681,前681年,-651,前651年,前681年 - 前651年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"18445,18496,18546,18596,18646,18695,18744,18793,18842,18891,18940,18990,19039,19088,19137,19186,19235,19284,19333,19382,19432,19481,19529,19577,19625,19673,19720,19766,19810,19856,19901"
ruler_00387,polity_0061,宋国,與夷,宋殤公,,,與夷,-719,前719年,-711,前711年,前719年 - 前711年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"16436,16488,16540,16592,16644,16696,16748,16801,16854"
ruler_00388,polity_0061,宋国,舉,宋釐公,,,舉,-858,前858年,-831,前831年,前858年 - 前831年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"9237,9287,9337,9387,9437,9487,9537,9587,9637,9687,9737,9787,9837,9887,9937,9987,10037,10087,10139,10190,10241,10292,10344,10395,10447,10498,10549,10600"
ruler_00389,polity_0061,宋国,茲甫 《左傳》名茲父,宋襄公,,,茲甫 《左傳》名茲父,-650,前650年,-637,前637年,前650年 - 前637年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"19946,19991,20035,20079,20123,20167,20210,20253,20297,20341,20385,20427,20469,20511"
ruler_00390,polity_0061,宋国,覵,宋惠公,,,覵,-830,前830年,-800,前800年,前830年 - 前800年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"10651,10702,10753,10804,10856,10908,10959,11010,11061,11112,11164,11216,11268,11320,11372,11424,11476,11528,11580,11632,11684,11736,11789,11841,11893,11946,11999,12052,12105,12158,12211"
ruler_00391,polity_0061,宋国,購由,宋悼公,,,購由,-403,前403年,-385,前385年,前403年 - 前385年 舊作前403年 - 前396年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"27604,27627,27650,27673,27696,27719,27742,27765,27788,27811,27834,27857,27880,27903,27926,27949,27972,27995,28018"
ruler_00392,polity_0061,宋国,辟兵 《紀年》名璧兵,宋桓公或宋桓侯 舊誤作宋辟公,,,辟兵 《紀年》名璧兵,-362,前362年,-356,前356年,前362年 - 前356年左右 舊作前372年 - 前370年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"28532,28555,28578,28601,28624,28647,28670"
ruler_00393,polity_0061,宋国,頭曼,宋景公,,,頭曼,-516,前516年,-469,前469年,前516年 - 前469年 舊作前516年 - 前451年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"24881,24915,24948,24980,25012,25043,25074,25107,25138,25169,25200,25232,25262,25292,25321,25351,25380,25409,25438,25467,25495,25524,25552,25580,25608,25636,25664,25692,25720,25748,25776,25803,25830,25856,25882,25908,25934,25960,25985,26010,26034,26058,26082,26106,26129,26152,26175,26198"
ruler_00394,polity_0061,宋国,馮,宋莊公 《漢書》避諱作宋嚴公,,,馮,-710,前710年,-692,前692年,前710年 - 前692年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"16907,16960,17013,17066,17119,17172,17225,17278,17331,17385,17438,17491,17544,17597,17650,17704,17757,17810,17863"
ruler_00395,polity_0061,宋国,鮑革 《左傳》、《史記年表》皆名鮑,宋文公,,,鮑革 《左傳》、《史記年表》皆名鮑,-610,前610年,-589,前589年,前610年 - 前589年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 宋國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"21593,21631,21669,21707,21745,21783,21821,21860,21899,21938,21977,22015,22052,22089,22126,22163,22201,22238,22274,22310,22346,22382"
ruler_00396,polity_0062,宕昌,梁彌定,,,,梁彌定,541,541年,550,550年,第一次541年－550年 第二次550年－564年,year,,五胡十六国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E8%83%A1%E5%8D%81%E5%85%AD%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十六國外政權 > 宕昌,65,,"33812,33820,33828,33836,33844,33852,33860,33868,33877,33888"
ruler_00397,polity_0062,宕昌,梁彌機,,,,梁彌機,478,478年,485,485年,478年－485年,year,,五胡十六国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E8%83%A1%E5%8D%81%E5%85%AD%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十六國外政權 > 宕昌,65,,"33342,33349,33357,33364,33371,33380,33386,33392"
ruler_00398,polity_0062,宕昌,梁彌頡,,,,梁彌頡,485,485年,488,488年,485年－488年,year,,五胡十六国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E8%83%A1%E5%8D%81%E5%85%AD%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十六國外政權 > 宕昌,65,,"33393,33399,33405,33411"
ruler_00399,polity_0065,岐,李茂貞（宋文通）,忠敬王,,忠敬王,李茂貞（宋文通）,901,901年,924,924年,901年—924年,year,,五代十国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E4%BB%A3%E5%8D%81%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十国 > 岐,65,,"34541,34544,34548,34553,34559,34565,34575,34590,34603,34617,34631,34646,34662,34678,34692,34706,34722,34740,34757,34774,34792,34809,34827,34846"
ruler_00400,polity_0069,成汉,李势,,,,李势,343,343年,347,347年,343年-347年,year,太和 嘉宁,五胡十六国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E8%83%A1%E5%8D%81%E5%85%AD%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,淝水戰前政權 > 成漢,65,,"32142,32153,32163,32173,32182"
ruler_00401,polity_0069,成汉,李寿,昭文皇帝,中宗,昭文皇帝,李寿,338,338年,343,343年,338年=343年,year,汉兴,五胡十六国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E8%83%A1%E5%8D%81%E5%85%AD%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,淝水戰前政權 > 成漢,65,,"32089,32100,32110,32120,32131,32141"
ruler_00402,polity_0069,成汉,李期,邛都縣幽公,,邛都縣幽公,李期,335,335年,338,338年,335年-338年,year,玉恒,五胡十六国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E8%83%A1%E5%8D%81%E5%85%AD%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,淝水戰前政權 > 成漢,65,,"32057,32067,32077,32088"
ruler_00403,polity_0069,成汉,李雄,武皇帝,太宗,武皇帝,李雄,304,304年,334,334年,304年-334年,year,建兴 玉衡 晏平,五胡十六国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E8%83%A1%E5%8D%81%E5%85%AD%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,淝水戰前政權 > 成漢,65,,"31788,31794,31801,31808,31815,31822,31829,31839,31845,31851,31859,31866,31875,31885,31893,31903,31914,31923,31934,31943,31953,31963,31973,31982,31991,32000,32010,32019,32028,32038,32048"
ruler_00404,polity_0070,扶余,解夫娄,夫娄王,,,解夫娄,-86,前86年,-48,前48年,前86年－前48年,year,,五胡十六国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E8%83%A1%E5%8D%81%E5%85%AD%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十六國外政權 > 扶餘,65,,"31194,31196,31198,31200,31202,31204,31206,31208,31210,31212,31214,31216,31219,31221,31223,31225,31227,31229,31231,31233,31235,31237,31239,31241,31243,31245,31247,31249,31251,31253,31255,31257,31259,31261,31263,31265,31267,31270,31272"
ruler_00405,polity_0070,扶余,金蛙,金蛙王,,,金蛙,-48,前48年,-7,前7年,前48年－前7年,year,,五胡十六国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E8%83%A1%E5%8D%81%E5%85%AD%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十六國外政權 > 扶餘,65,,31273
ruler_00406,polity_0072,明朝,世宗,世宗,,,,1521,1521年,1566,1566年,1521 1566,year,,教育部《重编国语辞典修订本》中国历代帝王年表,https://dict.revised.moe.edu.tw/appendix.jsp?ID=2&la=0&page=*&powerMode=0,page=3; 明>明,86,,"36913,36914,36915,36916,36917,36918,36919,36920,36921,36922,36923,36924,36925,36926,36927,36928,36929,36930,36931,36932,36933,36934,36935,36936,36937,36938,36939,36940,36941,36942,36943,36944,36945,36946,36947,36948,36949,36950,36951,36952,36953,36954,36955,36956,36957,36958"
ruler_00407,polity_0072,明朝,仁宗,仁宗,,,,1424,1424年,1425,1425年,1424 1425,year,,教育部《重编国语辞典修订本》中国历代帝王年表,https://dict.revised.moe.edu.tw/appendix.jsp?ID=2&la=0&page=*&powerMode=0,page=3; 明>明,86,,"36808,36809"
ruler_00408,polity_0072,明朝,光宗,光宗,,,,1620,1620年,1620,1620年,1620 1620,year,,教育部《重编国语辞典修订本》中国历代帝王年表,https://dict.revised.moe.edu.tw/appendix.jsp?ID=2&la=0&page=*&powerMode=0,page=3; 明>明,86,,37020
ruler_00409,polity_0072,明朝,太祖,太祖,,,,1368,1368年,1398,1398年,1368 1398,year,,教育部《重编国语辞典修订本》中国历代帝王年表,https://dict.revised.moe.edu.tw/appendix.jsp?ID=2&la=0&page=*&powerMode=0,page=3; 明>明,86,,"36729,36731,36733,36735,36737,36739,36741,36743,36745,36747,36749,36751,36753,36755,36757,36759,36761,36763,36765,36767,36769,36770,36771,36772,36773,36774,36775,36776,36777,36778,36779"
ruler_00410,polity_0072,明朝,孝宗,孝宗,,,,1487,1487年,1505,1505年,1487 1505,year,,教育部《重编国语辞典修订本》中国历代帝王年表,https://dict.revised.moe.edu.tw/appendix.jsp?ID=2&la=0&page=*&powerMode=0,page=3; 明>明,86,,"36877,36878,36879,36880,36881,36882,36883,36884,36885,36886,36887,36888,36889,36890,36891,36892,36893,36894,36895"
ruler_00411,polity_0072,明朝,宣宗,宣宗,,,,1425,1425年,1435,1435年,1425 1435,year,,教育部《重编国语辞典修订本》中国历代帝王年表,https://dict.revised.moe.edu.tw/appendix.jsp?ID=2&la=0&page=*&powerMode=0,page=3; 明>明,86,,"36810,36811,36812,36813,36814,36815,36816,36817,36818,36819,36820"
ruler_00412,polity_0072,明朝,思宗,思宗,,,,1627,1627年,1644,1644年,1627 1644,year,,教育部《重编国语辞典修订本》中国历代帝王年表,https://dict.revised.moe.edu.tw/appendix.jsp?ID=2&la=0&page=*&powerMode=0,page=3; 明>明,86,,"37037,37039,37041,37043,37045,37047,37049,37051,37053,37055,37057,37059,37061,37063,37065,37067,37069,37073"
ruler_00413,polity_0072,明朝,惠帝,惠帝,,,,1398,1398年,1402,1402年,1398 1402,year,,教育部《重编国语辞典修订本》中国历代帝王年表,https://dict.revised.moe.edu.tw/appendix.jsp?ID=2&la=0&page=*&powerMode=0,page=3; 明>明,86,,"36780,36781,36782,36783,36784"
ruler_00414,polity_0072,明朝,憲宗,憲宗,,,,1464,1464年,1487,1487年,1464 1487,year,,教育部《重编国语辞典修订本》中国历代帝王年表,https://dict.revised.moe.edu.tw/appendix.jsp?ID=2&la=0&page=*&powerMode=0,page=3; 明>明,86,,"36853,36854,36855,36856,36857,36858,36859,36860,36861,36862,36863,36864,36865,36866,36867,36868,36869,36870,36871,36872,36873,36874,36875,36876"
ruler_00415,polity_0072,明朝,成祖,成祖,,,,1402,1402年,1424,1424年,1402 1424,year,,教育部《重编国语辞典修订本》中国历代帝王年表,https://dict.revised.moe.edu.tw/appendix.jsp?ID=2&la=0&page=*&powerMode=0,page=3; 明>明,86,,"36785,36786,36787,36788,36789,36790,36791,36792,36793,36794,36795,36796,36797,36798,36799,36800,36801,36802,36803,36804,36805,36806,36807"
ruler_00416,polity_0072,明朝,景帝,景帝,,,,1449,1449年,1457,1457年,1449 1457,year,,教育部《重编国语辞典修订本》中国历代帝王年表,https://dict.revised.moe.edu.tw/appendix.jsp?ID=2&la=0&page=*&powerMode=0,page=3; 明>明,86,,"36836,36837,36838,36839,36840,36841,36842,36843,36844"
ruler_00417,polity_0072,明朝,武宗,武宗,,,,1505,1505年,1521,1521年,1505 1521,year,,教育部《重编国语辞典修订本》中国历代帝王年表,https://dict.revised.moe.edu.tw/appendix.jsp?ID=2&la=0&page=*&powerMode=0,page=3; 明>明,86,,"36896,36897,36898,36899,36900,36901,36902,36903,36904,36905,36906,36907,36908,36909,36910,36911,36912"
ruler_00418,polity_0072,明朝,熹宗,熹宗,,,,1620,1620年,1627,1627年,1620 1627,year,,教育部《重编国语辞典修订本》中国历代帝王年表,https://dict.revised.moe.edu.tw/appendix.jsp?ID=2&la=0&page=*&powerMode=0,page=3; 明>明,86,,"37021,37023,37025,37027,37029,37031,37034,37036"
ruler_00419,polity_0072,明朝,神宗,神宗,,,,1572,1572年,1620,1620年,1572 1620,year,,教育部《重编国语辞典修订本》中国历代帝王年表,https://dict.revised.moe.edu.tw/appendix.jsp?ID=2&la=0&page=*&powerMode=0,page=3; 明>明,86,,"36966,36967,36968,36969,36970,36971,36972,36973,36974,36975,36976,36977,36978,36979,36980,36981,36982,36983,36984,36985,36986,36987,36988,36989,36990,36991,36992,36993,36994,36995,36996,36997,36998,36999,37000,37001,37002,37003,37004,37005,37006,37007,37008,37009,37011,37013,37015,37017,37019"
